      2050,1,2,419868
      2051,1,2,420168
      2052,1,2,420297
      2053,1,2,420287
      2054,1,2,420171
      2055,1,2,419995
      2056,1,2,419796
      2057,1,2,419603
      2058,1,2,419454
      2059,1,2,419377
      2060,1,2,419390
      2061,1,2,419526
      2062,1,2,419806
      2063,1,2,420247
      2064,1,2,420849
      2065,1,2,421621
      2066,1,2,422554
      2067,1,2,423652
      2068,1,2,424884
      2069,1,2,426240
      2070,1,2,427691
      2071,1,2,429210
      2072,1,2,430766
      2073,1,2,432327
      2074,1,2,433857
      2075,1,2,435335
      2076,1,2,436718
      2077,1,2,438004
      2078,1,2,439167
      2079,1,2,440195
      2080,1,2,441092
      2081,1,2,441859
      2082,1,2,442505
      2083,1,2,443044
      2084,1,2,443488
      2085,1,2,443867
      2086,1,2,444189
      2087,1,2,444487
      2088,1,2,444785
      2089,1,2,445090
      2090,1,2,445428
      2091,1,2,445811
      2092,1,2,446261
      2093,1,2,446772
      2094,1,2,447364
      2095,1,2,448030
      2096,1,2,448778
      2097,1,2,449601
      2098,1,2,450491
      2099,1,2,451446
      2100,1,2,452453
      2101,1,2,453496
      2102,1,2,454567
      2103,1,2,455652
      2104,1,2,456735
      2105,1,2,457811
      2106,1,2,458858
      2107,1,2,459877
      2108,1,2,460849
      2109,1,2,461768
      2110,1,2,462638
      2111,1,2,463446
      2112,1,2,464204

      1991,2,2,375712
      1992,2,2,377531
      1993,2,2,385857
      1994,2,2,381464
      1995,2,2,368337
      1996,2,2,366616
      1997,2,2,355145
      1998,2,2,350257
      1999,2,2,357035
      2000,2,2,347883
      2001,2,2,340590
      2002,2,2,332885
      2003,2,2,326926
      2004,2,2,323443
      2005,2,2,331281
      2006,2,2,343541
      2007,2,2,350205
      2008,2,2,362111
      2009,2,2,370839
      2010,2,2,385016
      2011,2,2,382279
      2012,2,2,387721
      2013,2,2,394344
      2014,2,2,399185
      2015,2,2,390297
      2016,2,2,394416
      2017,2,2,395922
      2018,2,2,397368
      2019,2,2,398415
      2020,2,2,399031
      2021,2,2,399181
      2022,2,2,398886
      2023,2,2,398289
      2024,2,2,397564
      2025,2,2,396701
      2026,2,2,395685
      2027,2,2,394594
      2028,2,2,393503
      2029,2,2,392433
      2030,2,2,391447
      2031,2,2,390607
      2032,2,2,390017
      2033,2,2,389710
      2034,2,2,389714
      2035,2,2,390129
      2036,2,2,391037
      2037,2,2,392432
      2038,2,2,394298
      2039,2,2,396585
      2040,2,2,399202
      2041,2,2,402016
      2042,2,2,404905
      2043,2,2,407745
      2044,2,2,410437
      2045,2,2,412893
      2046,2,2,415017
      2047,2,2,416790
      2048,2,2,418231
      2049,2,2,419331
      2050,2,2,420119
      2051,2,2,420640
      2052,2,2,420940
      2053,2,2,421070
      2054,2,2,421060
      2055,2,2,420946
      2056,2,2,420770
      2057,2,2,420572
      2058,2,2,420380
      2059,2,2,420232
      2060,2,2,420156
      2061,2,2,420169
      2062,2,2,420306
      2063,2,2,420586
      2064,2,2,421028
      2065,2,2,421630
      2066,2,2,422402
      2067,2,2,423336
      2068,2,2,424434
      2069,2,2,425667
      2070,2,2,427023
      2071,2,2,428474
      2072,2,2,429994
      2073,2,2,431550
      2074,2,2,433111
      2075,2,2,434641
      2076,2,2,436120
      2077,2,2,437503
      2078,2,2,438789
      2079,2,2,439953
      2080,2,2,440981
      2081,2,2,441880
      2082,2,2,442647
      2083,2,2,443293
      2084,2,2,443833
      2085,2,2,444277
      2086,2,2,444656
      2087,2,2,444979
      2088,2,2,445278
      2089,2,2,445577
      2090,2,2,445882
      2091,2,2,446220
      2092,2,2,446604
      2093,2,2,447054
      2094,2,2,447565
      2095,2,2,448158
      2096,2,2,448824
      2097,2,2,449572
      2098,2,2,450396
      2099,2,2,451286
      2100,2,2,452241
      2101,2,2,453248
      2102,2,2,454292
      2103,2,2,455363
      2104,2,2,456448
      2105,2,2,457532
      2106,2,2,458608
      2107,2,2,459655
      2108,2,2,460674
      2109,2,2,461647
      2110,2,2,462566
      2111,2,2,463436
      2112,2,2,464244

      1991,3,2,380941
      1992,3,2,375967
      1993,3,2,377770
      1994,3,2,385987
      1995,3,2,381288
      1996,3,2,368363
      1997,3,2,366026
      1998,3,2,354921
      1999,3,2,351429
      2000,3,2,356990
      2001,3,2,347071
      2002,3,2,342856
      2003,3,2,334329
      2004,3,2,327954
      2005,3,2,324614
      2006,3,2,331802
      2007,3,2,344051
      2008,3,2,350565
      2009,3,2,363802
      2010,3,2,371444
      2011,3,2,385930
      2012,3,2,384329
      2013,3,2,388361
      2014,3,2,395002
      2015,3,2,399833
      2016,3,2,391163
      2017,3,2,395139
      2018,3,2,396680
      2019,3,2,398025
      2020,3,2,399074
      2021,3,2,399690
      2022,3,2,399842
      2023,3,2,399548
      2024,3,2,398951
      2025,3,2,398227
      2026,3,2,397365
      2027,3,2,396349
      2028,3,2,395259
      2029,3,2,394169
      2030,3,2,393099
      2031,3,2,392114
      2032,3,2,391274
      2033,3,2,390684
      2034,3,2,390378
      2035,3,2,390382
      2036,3,2,390797
      2037,3,2,391706
      2038,3,2,393101
      2039,3,2,394967
      2040,3,2,397254
      2041,3,2,399871
      2042,3,2,402685
      2043,3,2,405574
      2044,3,2,408414
      2045,3,2,411107
      2046,3,2,413563
      2047,3,2,415687
      2048,3,2,417460
      2049,3,2,418901
      2050,3,2,420001
      2051,3,2,420790
      2052,3,2,421311
      2053,3,2,421611
      2054,3,2,421741
      2055,3,2,421732
      2056,3,2,421618
      2057,3,2,421442
      2058,3,2,421245
      2059,3,2,421054
      2060,3,2,420906
      2061,3,2,420830
      2062,3,2,420843
      2063,3,2,420981
      2064,3,2,421261
      2065,3,2,421703
      2066,3,2,422305
      2067,3,2,423077
      2068,3,2,424012
      2069,3,2,425110
      2070,3,2,426343
      2071,3,2,427699
      2072,3,2,429150
      2073,3,2,430671
      2074,3,2,432227
      2075,3,2,433789
      2076,3,2,435319
      2077,3,2,436798
      2078,3,2,438181
      2079,3,2,439467
      2080,3,2,440631
      2081,3,2,441660
      2082,3,2,442559
      2083,3,2,443326
      2084,3,2,443972
      2085,3,2,444512
      2086,3,2,444956
      2087,3,2,445336
      2088,3,2,445659
      2089,3,2,445958
      2090,3,2,446257
      2091,3,2,446562
      2092,3,2,446900
      2093,3,2,447285
      2094,3,2,447735
      2095,3,2,448246
      2096,3,2,448839
      2097,3,2,449505
      2098,3,2,450253
      2099,3,2,451077
      2100,3,2,451968
      2101,3,2,452923
      2102,3,2,453930
      2103,3,2,454974
      2104,3,2,456045
      2105,3,2,457130
      2106,3,2,458215
      2107,3,2,459291
      2108,3,2,460339
      2109,3,2,461358
      2110,3,2,462331
      2111,3,2,463250
      2112,3,2,464120

      1991,4,2,371021
      1992,4,2,380610
      1993,4,2,375699
      1994,4,2,378116
      1995,4,2,386114
      1996,4,2,381302
      1997,4,2,368293
      1998,4,2,365466
      1999,4,2,355258
      2000,4,2,352338
      2001,4,2,356106
      2002,4,2,349327
      2003,4,2,344731
      2004,4,2,335655
      2005,4,2,329970
      2006,4,2,325333
      2007,4,2,332490
      2008,4,2,344260
      2009,4,2,350793
      2010,4,2,365104
      2011,4,2,372956
      2012,4,2,387572
      2013,4,2,384875
      2014,4,2,388925
      2015,4,2,395556
      2016,4,2,400598
      2017,4,2,391791
      2018,4,2,395802
      2019,4,2,397244
      2020,4,2,398590
      2021,4,2,399640
      2022,4,2,400256
      2023,4,2,400409
      2024,4,2,400116
      2025,4,2,399519
      2026,4,2,398796
      2027,4,2,397934
      2028,4,2,396919
      2029,4,2,395829
      2030,4,2,394740
      2031,4,2,393670
      2032,4,2,392686
      2033,4,2,391846
      2034,4,2,391256
      2035,4,2,390951
      2036,4,2,390955
      2037,4,2,391371
      2038,4,2,392280
      2039,4,2,393675
      2040,4,2,395542
      2041,4,2,397829
      2042,4,2,400446
      2043,4,2,403260
      2044,4,2,406149
      2045,4,2,408989
      2046,4,2,411682
      2047,4,2,414138
      2048,4,2,416262
      2049,4,2,418036
      2050,4,2,419477
      2051,4,2,420577
      2052,4,2,421366
      2053,4,2,421887
      2054,4,2,422187
      2055,4,2,422318
      2056,4,2,422309
      2057,4,2,422195
      2058,4,2,422019
      2059,4,2,421823
      2060,4,2,421632
      2061,4,2,421484
      2062,4,2,421409
      2063,4,2,421422
      2064,4,2,421561
      2065,4,2,421841
      2066,4,2,422283
      2067,4,2,422885
      2068,4,2,423657
      2069,4,2,424592
      2070,4,2,425691
      2071,4,2,426924
      2072,4,2,428280
      2073,4,2,429731
      2074,4,2,431252
      2075,4,2,432808
      2076,4,2,434370
      2077,4,2,435900
      2078,4,2,437380
      2079,4,2,438763
      2080,4,2,440049
      2081,4,2,441213
      2082,4,2,442242
      2083,4,2,443141
      2084,4,2,443908
      2085,4,2,444554
      2086,4,2,445095
      2087,4,2,445539
      2088,4,2,445919
      2089,4,2,446242
      2090,4,2,446541
      2091,4,2,446840
      2092,4,2,447145
      2093,4,2,447485
      2094,4,2,447870
      2095,4,2,448320
      2096,4,2,448831
      2097,4,2,449424
      2098,4,2,450090
      2099,4,2,450838
      2100,4,2,451662
      2101,4,2,452554
      2102,4,2,453509
      2103,4,2,454516
      2104,4,2,455560
      2105,4,2,456631
      2106,4,2,457716
      2107,4,2,458801
      2108,4,2,459877
      2109,4,2,460925
      2110,4,2,461945
      2111,4,2,462918
      2112,4,2,463837

      1991,5,2,366481
      1992,5,2,370790
      1993,5,2,380364
      1994,5,2,375572
      1995,5,2,377967
      1996,5,2,386044
      1997,5,2,380846
      1998,5,2,368166
      1999,5,2,364964
      2000,5,2,354228
      2001,5,2,352946
      2002,5,2,357826
      2003,5,2,351357
      2004,5,2,346900
      2005,5,2,336661
      2006,5,2,330887
      2007,5,2,326348
      2008,5,2,332923
      2009,5,2,344721
      2010,5,2,351633
      2011,5,2,366267
      2012,5,2,374439
      2013,5,2,388100
      2014,5,2,385420
      2015,5,2,389461
      2016,5,2,396296
      2017,5,2,401202
      2018,5,2,392430
      2019,5,2,396346
      2020,5,2,397788
      2021,5,2,399135
      2022,5,2,400185
      2023,5,2,400802
      2024,5,2,400956
      2025,5,2,400663
      2026,5,2,400067
      2027,5,2,399344
      2028,5,2,398483
      2029,5,2,397468
      2030,5,2,396379
      2031,5,2,395291
      2032,5,2,394221
      2033,5,2,393238
      2034,5,2,392398
      2035,5,2,391808
      2036,5,2,391504
      2037,5,2,391508
      2038,5,2,391924
      2039,5,2,392833
      2040,5,2,394228
      2041,5,2,396095
      2042,5,2,398383
      2043,5,2,401000
      2044,5,2,403814
      2045,5,2,406703
      2046,5,2,409543
      2047,5,2,412236
      2048,5,2,414692
      2049,5,2,416816
      2050,5,2,418590
      2051,5,2,420032
      2052,5,2,421132
      2053,5,2,421921
      2054,5,2,422442
      2055,5,2,422742
      2056,5,2,422873
      2057,5,2,422865
      2058,5,2,422752
      2059,5,2,422576
      2060,5,2,422380
      2061,5,2,422189
      2062,5,2,422042
      2063,5,2,421967
      2064,5,2,421980
      2065,5,2,422119
      2066,5,2,422399
      2067,5,2,422841
      2068,5,2,423444
      2069,5,2,424216
      2070,5,2,425151
      2071,5,2,426250
      2072,5,2,427483
      2073,5,2,428839
      2074,5,2,430290
      2075,5,2,431811
      2076,5,2,433368
      2077,5,2,434930
      2078,5,2,436460
      2079,5,2,437940
      2080,5,2,439323
      2081,5,2,440609
      2082,5,2,441773
      2083,5,2,442802
      2084,5,2,443701
      2085,5,2,444470
      2086,5,2,445116
      2087,5,2,445657
      2088,5,2,446101
      2089,5,2,446481
      2090,5,2,446804
      2091,5,2,447103
      2092,5,2,447403
      2093,5,2,447708
      2094,5,2,448048
      2095,5,2,448433
      2096,5,2,448883
      2097,5,2,449394
      2098,5,2,449987
      2099,5,2,450653
      2100,5,2,451401
      2101,5,2,452226
      2102,5,2,453118
      2103,5,2,454073
      2104,5,2,455080
      2105,5,2,456124
      2106,5,2,457195
      2107,5,2,458280
      2108,5,2,459365
      2109,5,2,460441
      2110,5,2,461489
      2111,5,2,462510
      2112,5,2,463483

      1991,6,2,364926
      1992,6,2,366665
      1993,6,2,371088
      1994,6,2,380536
      1995,6,2,376092
      1996,6,2,378603
      1997,6,2,386064
      1998,6,2,381046
      1999,6,2,369005
      2000,6,2,364217
      2001,6,2,354436
      2002,6,2,354366
      2003,6,2,359997
      2004,6,2,353194
      2005,6,2,348117
      2006,6,2,337789
      2007,6,2,332725
      2008,6,2,327022
      2009,6,2,333589
      2010,6,2,345341
      2011,6,2,351340
      2012,6,2,367470
      2013,6,2,374958
      2014,6,2,388634
      2015,6,2,385945
      2016,6,2,390173
      2017,6,2,396884
      2018,6,2,401821
      2019,6,2,392960
      2020,6,2,396877
      2021,6,2,398319
      2022,6,2,399667
      2023,6,2,400718
      2024,6,2,401335
      2025,6,2,401490
      2026,6,2,401197
      2027,6,2,400602
      2028,6,2,399880
      2029,6,2,399019
      2030,6,2,398005
      2031,6,2,396916
      2032,6,2,395829
      2033,6,2,394759
      2034,6,2,393776
      2035,6,2,392936
      2036,6,2,392347
      2037,6,2,392043
      2038,6,2,392047
      2039,6,2,392463
      2040,6,2,393372
      2041,6,2,394768
      2042,6,2,396635
      2043,6,2,398923
      2044,6,2,401540
      2045,6,2,404354
      2046,6,2,407243
      2047,6,2,410083
      2048,6,2,412776
      2049,6,2,415232
      2050,6,2,417356
      2051,6,2,419131
      2052,6,2,420573
      2053,6,2,421673
      2054,6,2,422462
      2055,6,2,422984
      2056,6,2,423284
      2057,6,2,423416
      2058,6,2,423408
      2059,6,2,423295
      2060,6,2,423119
      2061,6,2,422923
      2062,6,2,422732
      2063,6,2,422586
      2064,6,2,422511
      2065,6,2,422524
      2066,6,2,422663
      2067,6,2,422943
      2068,6,2,423385
      2069,6,2,423989
      2070,6,2,424761
      2071,6,2,425696
      2072,6,2,426795
      2073,6,2,428028
      2074,6,2,429384
      2075,6,2,430835
      2076,6,2,432357
      2077,6,2,433914
      2078,6,2,435477
      2079,6,2,437007
      2080,6,2,438487
      2081,6,2,439870
      2082,6,2,441156
      2083,6,2,442320
      2084,6,2,443349
      2085,6,2,444248
      2086,6,2,445017
      2087,6,2,445664
      2088,6,2,446205
      2089,6,2,446649
      2090,6,2,447029
      2091,6,2,447352
      2092,6,2,447651
      2093,6,2,447951
      2094,6,2,448256
      2095,6,2,448597
      2096,6,2,448982
      2097,6,2,449432
      2098,6,2,449943
      2099,6,2,450536
      2100,6,2,451202
      2101,6,2,451950
      2102,6,2,452775
      2103,6,2,453667
      2104,6,2,454622
      2105,6,2,455630
      2106,6,2,456674
      2107,6,2,457745
      2108,6,2,458830
      2109,6,2,459915
      2110,6,2,460991
      2111,6,2,462039
      2112,6,2,463060

      1991,7,2,350801
      1992,7,2,365097
      1993,7,2,366524
      1994,7,2,371397
      1995,7,2,380615
      1996,7,2,376163
      1997,7,2,378634
      1998,7,2,385997
      1999,7,2,381209
      2000,7,2,368486
      2001,7,2,363989
      2002,7,2,355834
      2003,7,2,356571
      2004,7,2,362204
      2005,7,2,354326
      2006,7,2,349443
      2007,7,2,339895
      2008,7,2,334381
      2009,7,2,327973
      2010,7,2,334476
      2011,7,2,344955
      2012,7,2,352767
      2013,7,2,367978
      2014,7,2,375480
      2015,7,2,389145
      2016,7,2,386631
      2017,7,2,390746
      2018,7,2,397485
      2019,7,2,402338
      2020,7,2,393478
      2021,7,2,397396
      2022,7,2,398838
      2023,7,2,400186
      2024,7,2,401239
      2025,7,2,401856
      2026,7,2,402012
      2027,7,2,401719
      2028,7,2,401125
      2029,7,2,400403
      2030,7,2,399542
      2031,7,2,398529
      2032,7,2,397440
      2033,7,2,396353
      2034,7,2,395284
      2035,7,2,394301
      2036,7,2,393461
      2037,7,2,392872
      2038,7,2,392568
      2039,7,2,392573
      2040,7,2,392989
      2041,7,2,393898
      2042,7,2,395294
      2043,7,2,397161
      2044,7,2,399449
      2045,7,2,402066
      2046,7,2,404880
      2047,7,2,407770
      2048,7,2,410610
      2049,7,2,413303
      2050,7,2,415760
      2051,7,2,417884
      2052,7,2,419659
      2053,7,2,421101
      2054,7,2,422201
      2055,7,2,422990
      2056,7,2,423513
      2057,7,2,423813
      2058,7,2,423945
      2059,7,2,423937
      2060,7,2,423824
      2061,7,2,423648
      2062,7,2,423453
      2063,7,2,423262
      2064,7,2,423116
      2065,7,2,423042
      2066,7,2,423055
      2067,7,2,423194
      2068,7,2,423474
      2069,7,2,423917
      2070,7,2,424521
      2071,7,2,425293
      2072,7,2,426228
      2073,7,2,427327
      2074,7,2,428560
      2075,7,2,429916
      2076,7,2,431367
      2077,7,2,432889
      2078,7,2,434447
      2079,7,2,436010
      2080,7,2,437540
      2081,7,2,439020
      2082,7,2,440403
      2083,7,2,441689
      2084,7,2,442853
      2085,7,2,443882
      2086,7,2,444781
      2087,7,2,445550
      2088,7,2,446198
      2089,7,2,446739
      2090,7,2,447183
      2091,7,2,447563
      2092,7,2,447886
      2093,7,2,448185
      2094,7,2,448485
      2095,7,2,448790
      2096,7,2,449131
      2097,7,2,449517
      2098,7,2,449967
      2099,7,2,450478
      2100,7,2,451071
      2101,7,2,451737
      2102,7,2,452485
      2103,7,2,453310
      2104,7,2,454202
      2105,7,2,455157
      2106,7,2,456165
      2107,7,2,457209
      2108,7,2,458281
      2109,7,2,459366
      2110,7,2,460451
      2111,7,2,461527
      2112,7,2,462575

      1991,8,2,351857
      1992,8,2,351130
      1993,8,2,365393
      1994,8,2,366708
      1995,8,2,371707
      1996,8,2,380641
      1997,8,2,376152
      1998,8,2,378899
      1999,8,2,386498
      2000,8,2,380693
      2001,8,2,368838
      2002,8,2,365769
      2003,8,2,357896
      2004,8,2,358605
      2005,8,2,363420
      2006,8,2,355536
      2007,8,2,351746
      2008,8,2,341686
      2009,8,2,336114
      2010,8,2,329035
      2011,8,2,334365
      2012,8,2,346236
      2013,8,2,353278
      2014,8,2,368499
      2015,8,2,375993
      2016,8,2,389819
      2017,8,2,387200
      2018,8,2,391340
      2019,8,2,398003
      2020,8,2,402856
      2021,8,2,393998
      2022,8,2,397916
      2023,8,2,399358
      2024,8,2,400707
      2025,8,2,401760
      2026,8,2,402378
      2027,8,2,402534
      2028,8,2,402241
      2029,8,2,401648
      2030,8,2,400926
      2031,8,2,400065
      2032,8,2,399052
      2033,8,2,397964
      2034,8,2,396877
      2035,8,2,395808
      2036,8,2,394825
      2037,8,2,393986
      2038,8,2,393397
      2039,8,2,393093
      2040,8,2,393099
      2041,8,2,393515
      2042,8,2,394425
      2043,8,2,395821
      2044,8,2,397688
      2045,8,2,399976
      2046,8,2,402593
      2047,8,2,405407
      2048,8,2,408297
      2049,8,2,411137
      2050,8,2,413830
      2051,8,2,416287
      2052,8,2,418411
      2053,8,2,420187
      2054,8,2,421630
      2055,8,2,422730
      2056,8,2,423519
      2057,8,2,424042
      2058,8,2,424342
      2059,8,2,424474
      2060,8,2,424466
      2061,8,2,424354
      2062,8,2,424178
      2063,8,2,423983
      2064,8,2,423792
      2065,8,2,423646
      2066,8,2,423572
      2067,8,2,423585
      2068,8,2,423725
      2069,8,2,424005
      2070,8,2,424448
      2071,8,2,425052
      2072,8,2,425824
      2073,8,2,426759
      2074,8,2,427858
      2075,8,2,429091
      2076,8,2,430447
      2077,8,2,431898
      2078,8,2,433421
      2079,8,2,434979
      2080,8,2,436542
      2081,8,2,438072
      2082,8,2,439552
      2083,8,2,440935
      2084,8,2,442221
      2085,8,2,443385
      2086,8,2,444414
      2087,8,2,445313
      2088,8,2,446082
      2089,8,2,446731
      2090,8,2,447272
      2091,8,2,447716
      2092,8,2,448096
      2093,8,2,448419
      2094,8,2,448718
      2095,8,2,449018
      2096,8,2,449323
      2097,8,2,449664
      2098,8,2,450050
      2099,8,2,450501
      2100,8,2,451012
      2101,8,2,451605
      2102,8,2,452271
      2103,8,2,453019
      2104,8,2,453844
      2105,8,2,454736
      2106,8,2,455691
      2107,8,2,456699
      2108,8,2,457743
      2109,8,2,458815
      2110,8,2,459900
      2111,8,2,460986
      2112,8,2,462063

      1991,9,2,351956
      1992,9,2,352042
      1993,9,2,351571
      1994,9,2,365973
      1995,9,2,366808
      1996,9,2,372134
      1997,9,2,380682
      1998,9,2,376411
      1999,9,2,379824
      2000,9,2,386397
      2001,9,2,381163
      2002,9,2,370161
      2003,9,2,367883
      2004,9,2,359758
      2005,9,2,359794
      2006,9,2,364796
      2007,9,2,357534
      2008,9,2,353652
      2009,9,2,343604
      2010,9,2,337975
      2011,9,2,329167
      2012,9,2,335857
      2013,9,2,346752
      2014,9,2,353802
      2015,9,2,369017
      2016,9,2,376659
      2017,9,2,390388
      2018,9,2,387790
      2019,9,2,391861
      2020,9,2,398524
      2021,9,2,403378
      2022,9,2,394521
      2023,9,2,398439
      2024,9,2,399881
      2025,9,2,401231
      2026,9,2,402284
      2027,9,2,402902
      2028,9,2,403058
      2029,9,2,402766
      2030,9,2,402173
      2031,9,2,401451
      2032,9,2,400591
      2033,9,2,399578
      2034,9,2,398490
      2035,9,2,397403
      2036,9,2,396334
      2037,9,2,395353
      2038,9,2,394514
      2039,9,2,393925
      2040,9,2,393621
      2041,9,2,393627
      2042,9,2,394044
      2043,9,2,394954
      2044,9,2,396350
      2045,9,2,398218
      2046,9,2,400506
      2047,9,2,403123
      2048,9,2,405937
      2049,9,2,408827
      2050,9,2,411667
      2051,9,2,414360
      2052,9,2,416817
      2053,9,2,418941
      2054,9,2,420717
      2055,9,2,422161
      2056,9,2,423261
      2057,9,2,424050
      2058,9,2,424573
      2059,9,2,424873
      2060,9,2,425005
      2061,9,2,424997
      2062,9,2,424886
      2063,9,2,424710
      2064,9,2,424515
      2065,9,2,424324
      2066,9,2,424178
      2067,9,2,424104
      2068,9,2,424117
      2069,9,2,424257
      2070,9,2,424538
      2071,9,2,424981
      2072,9,2,425585
      2073,9,2,426357
      2074,9,2,427292
      2075,9,2,428391
      2076,9,2,429624
      2077,9,2,430980
      2078,9,2,432431
      2079,9,2,433954
      2080,9,2,435512
      2081,9,2,437076
      2082,9,2,438606
      2083,9,2,440086
      2084,9,2,441469
      2085,9,2,442755
      2086,9,2,443919
      2087,9,2,444948
      2088,9,2,445847
      2089,9,2,446616
      2090,9,2,447265
      2091,9,2,447806
      2092,9,2,448250
      2093,9,2,448631
      2094,9,2,448954
      2095,9,2,449253
      2096,9,2,449553
      2097,9,2,449858
      2098,9,2,450199
      2099,9,2,450585
      2100,9,2,451036
      2101,9,2,451547
      2102,9,2,452140
      2103,9,2,452806
      2104,9,2,453555
      2105,9,2,454380
      2106,9,2,455272
      2107,9,2,456227
      2108,9,2,457235
      2109,9,2,458280
      2110,9,2,459352
      2111,9,2,460437
      2112,9,2,461523

      1991,10,2,358430
      1992,10,2,351574
      1993,10,2,351867
      1994,10,2,352024
      1995,10,2,366336
      1996,10,2,366877
      1997,10,2,372111
      1998,10,2,380572
      1999,10,2,376787
      2000,10,2,379373
      2001,10,2,385964
      2002,10,2,383025
      2003,10,2,371507
      2004,10,2,368643
      2005,10,2,360930
      2006,10,2,361708
      2007,10,2,367321
      2008,10,2,359014
      2009,10,2,354968
      2010,10,2,345544
      2011,10,2,339048
      2012,10,2,330662
      2013,10,2,336306
      2014,10,2,347210
      2015,10,2,354254
      2016,10,2,369605
      2017,10,2,377156
      2018,10,2,390906
      2019,10,2,388245
      2020,10,2,392317
      2021,10,2,398979
      2022,10,2,403834
      2023,10,2,394978
      2024,10,2,398896
      2025,10,2,400338
      2026,10,2,401688
      2027,10,2,402742
      2028,10,2,403360
      2029,10,2,403516
      2030,10,2,403224
      2031,10,2,402632
      2032,10,2,401910
      2033,10,2,401050
      2034,10,2,400037
      2035,10,2,398950
      2036,10,2,397863
      2037,10,2,396795
      2038,10,2,395814
      2039,10,2,394975
      2040,10,2,394387
      2041,10,2,394083
